sale_date,sale_price,bedrooms,bathrooms,living_area_sqft,lot_area_sqft,floors,waterfront,view_count,house_condition,overall_grade,above_basement_sqft,basement_sqft,house_age_years,renovation_year,zipcode,latitude,longitude,living_area_renovated_sqft,lot_area_renovated_sqft,,
3/15/2016,"275,000.00",3,1.5,1400,9750,1,No,None,Good,6,1400,0,54,0,98030,47.38,-122.17,"1,160.00","9,750.00",,
2/15/2016,"325,000.00",2,1,1070,5080,1,No,None,Excellent,6,1070,0,76,0,98106,47.52,-122.35,900.00,"5,080.00",,
6/14/2017,"1,129,575.00",5,3.75,3630,6000,1.5,No,None,Fair,9,2470,1160,14,0,98033,47.68,-122.20,"2,560.00","7,560.00",,
10/14/2017,"690,000.00",4,1.5,1970,4590,2.5,No,None,Fair,7,1970,0,109,0,98103,47.67,-122.33,"1,900.00","4,590.00",,
3/15/2016,"410,000.00",4,2,2010,9474,2,No,None,Fair,7,2010,0,65,2003,98166,47.42,-122.34,"2,140.00","10,164.00",,
8/14/2017,"960,000.00",4,2.5,2820,5934,1,No,Thrice,Excellent,9,1770,1050,66,0,98116,47.57,-122.40,"2,230.00","6,000.00",,
10/14/2017,"299,250.00",3,2.5,2530,8669,2,No,None,Fair,9,2530,0,28,0,98023,47.31,-122.40,"2,530.00","9,469.00",,
7/14/2017,"239,000.00",2,1,710,14000,1,No,None,Good,6,710,0,65,0,98166,47.44,-122.34,"1,500.00","10,540.00",,
5/14/2017,"235,000.00",2,1,1210,9400,1,No,None,Okay,6,1210,0,69,0,98106,47.53,-122.36,"1,580.00","6,026.00",,
5/14/2017,"587,000.00",3,2.25,2370,217800,2,No,None,Fair,7,2370,0,39,0,98053,47.64,-121.98,"3,100.00","86,248.00",,
7/14/2017,"431,000.00",4,2.5,2300,6087,2,No,None,Fair,7,2300,0,17,0,98056,47.51,-122.19,"1,770.00","5,907.00",,
7/14/2017,"1,129,575.00",3,2.5,3110,6765,2,No,Once,Good,9,2550,560,72,0,98115,47.69,-122.28,"2,630.00","7,626.00",,
12/14/2017,"285,000.00",3,1.75,1990,6500,1,No,None,Fair,7,1090,900,57,0,98055,47.49,-122.22,"2,150.00","6,500.00",,
11/14/2017,"778,000.00",3,3,2630,10156,1,No,None,Good,9,2630,0,31,0,98006,47.55,-122.16,"2,660.00","10,455.00",,
7/14/2017,"415,000.00",3,1,1300,7975,1,No,None,Good,7,1300,0,60,0,98008,47.61,-122.12,"1,570.00","9,075.00",,
1/15/2016,"550,285.00",2,1.75,1680,4500,1,No,None,Fair,8,1680,0,14,0,98053,47.71,-122.03,"1,670.00","4,500.00",,
8/14/2017,"910,000.00",3,2.25,2180,9865,1,No,None,Good,8,1660,520,52,0,98040,47.54,-122.24,"2,600.00","10,034.00",,
5/14/2017,"860,000.00",3,2.5,2770,9136,2,No,None,Fair,10,2770,0,27,0,98006,47.56,-122.12,"2,890.00","8,442.00",,
10/14/2017,"765,000.00",3,1.75,2120,5000,2,No,None,Fair,7,1980,140,98,2010,98103,47.67,-122.33,"2,020.00","5,000.00",,
5/14/2017,"782,000.00",4,2.5,2830,20345,2,No,None,Fair,10,1980,850,39,0,98004,47.65,-122.19,"2,830.00","13,732.00",,
3/15/2016,"525,000.00",3,3.5,1370,1764,2,No,None,Fair,8,1180,190,18,0,98119,47.65,-122.37,"1,400.00","1,398.00",,
12/14/2017,"745,000.00",3,2.5,2810,435600,2,No,None,Fair,9,2810,0,23,0,98045,47.48,-121.70,"2,380.00","92,007.00",,
7/14/2017,"470,000.00",3,3.5,3520,35512,2,No,Twice,Fair,8,2760,760,13,0,98022,47.24,-121.98,"2,860.00","39,614.00",,
6/14/2017,"345,000.00",3,1.75,1990,5650,1,No,Once,Fair,7,1320,670,55,0,98178,47.51,-122.25,"2,130.00","5,650.00",,
3/15/2016,"279,000.00",3,2.25,2070,7800,1,No,None,Fair,7,1170,900,54,0,98003,47.34,-122.31,"1,570.00","8,400.00",,
7/14/2017,"500,000.00",3,1.5,1320,8100,1,No,None,Good,7,1320,0,67,0,98177,47.72,-122.37,"1,480.00","8,100.00",,
6/14/2017,"237,000.00",3,1,1300,8160,1,No,None,Good,7,1300,0,58,0,98056,47.51,-122.17,"1,290.00","8,970.00",,
6/14/2017,"200,500.00",3,1.75,1260,9346,1,No,None,Good,7,1260,0,55,0,98030,47.37,-122.19,"1,800.00","9,705.00",,
3/15/2016,"387,500.00",4,1.75,2400,9900,1,No,None,Fair,7,1250,1150,61,0,98166,47.46,-122.36,"1,960.00","9,900.00",,
7/14/2017,"392,500.00",4,2,1950,8040,1,No,None,Fair,7,1950,0,57,0,98125,47.71,-122.29,"1,950.00","8,092.00",,
2/15/2016,"305,000.00",3,2,1430,12430,1,No,None,Good,7,1430,0,61,0,98056,47.49,-122.18,"1,200.00","8,250.00",,
9/14/2017,"981,000.00",4,2.5,2110,10100,1,No,Twice,Fair,8,2110,0,50,2005,98006,47.57,-122.15,"2,230.00","10,100.00",,
12/14/2017,"680,000.00",4,2.5,2980,8770,2,No,None,Fair,10,2980,0,28,0,98075,47.58,-122.03,"2,940.00","9,238.00",,
6/14/2017,"276,000.00",4,2.5,2068,7242,2,No,None,Good,7,2068,0,42,0,98001,47.33,-122.28,"1,560.00","7,524.00",,
5/14/2017,"655,500.00",4,3.5,3380,8330,2,No,None,Fair,8,3380,0,18,0,98177,47.77,-122.38,"2,220.00","8,330.00",,
12/14/2017,"555,000.00",5,2.75,2810,13144,1,No,None,Fair,8,1440,1370,54,0,98007,47.62,-122.14,"2,480.00","13,144.00",,
4/15/2016,"235,000.00",2,1,930,10505,1,No,None,Fair,6,930,0,88,0,98148,47.43,-122.33,"1,520.00","8,881.00",,
2/15/2016,"325,000.00",3,1,1300,8879,1,No,None,Fair,7,920,380,68,0,98155,47.75,-122.33,"1,530.00","6,960.00",,
10/14/2017,"268,950.00",3,1,1320,8100,1,No,None,Fair,6,880,440,75,0,98166,47.47,-122.35,"1,000.00","8,100.00",,
11/14/2017,"264,500.00",3,1.5,1580,14040,1,No,None,Fair,7,1050,530,38,0,98001,47.29,-122.27,"2,240.00","12,000.00",,
11/14/2017,"240,000.00",3,2.5,1620,5250,2,No,None,Fair,8,1620,0,31,0,98003,47.35,-122.30,"1,650.00","5,250.00",,
2/15/2016,"819,000.00",3,2.5,2750,226512,2,No,None,Fair,9,2750,0,18,0,98070,47.44,-122.46,"1,250.00","211,266.00",,
3/15/2016,"850,000.00",2,1.5,2210,5000,1,No,Twice,Fair,8,1530,680,67,0,98122,47.61,-122.29,"2,700.00","5,000.00",,
10/14/2017,"294,950.00",4,2.25,1740,9600,1,No,Twice,Fair,7,1160,580,61,0,98188,47.43,-122.28,"1,630.00","9,600.00",,
12/14/2017,"693,000.00",3,2.25,2120,13644,2,No,Once,Good,9,1420,700,45,0,98040,47.56,-122.21,"2,950.00","17,060.00",,
10/14/2017,"478,000.00",4,2.5,2780,7290,2,No,None,Fair,8,2780,0,29,0,98059,47.51,-122.16,"2,450.00","7,738.00",,
2/15/2016,"222,000.00",2,1,830,6893,1,No,None,Fair,7,830,0,68,0,98125,47.72,-122.33,"1,470.00","7,200.00",,
4/15/2016,"635,000.00",4,2.5,2070,11286,2,No,None,Fair,8,2070,0,22,0,98056,47.53,-122.17,"2,440.00","10,826.00",,
9/14/2017,"469,000.00",3,3.25,1390,1278,2,No,None,Fair,8,1140,250,13,0,98107,47.67,-122.38,"1,390.00","1,256.00",,
7/14/2017,"350,000.00",4,2.5,2610,5866,2,No,None,Fair,8,2610,0,13,0,98038,47.34,-122.04,"2,480.00","5,188.00",,
12/14/2017,"180,000.00",5,1,1460,11726,1.5,No,None,Fair,6,1290,170,82,0,98146,47.50,-122.36,"1,460.00","10,450.00",,
4/15/2016,"490,000.00",4,2.25,3390,39356,1,No,None,Good,8,1640,1750,54,0,98027,47.46,-121.99,"2,160.00","38,061.00",,
9/14/2017,"360,000.00",3,1.5,1360,6000,1,No,None,Fair,6,860,500,107,0,98103,47.68,-122.35,"1,560.00","3,000.00",,
6/14/2017,"630,000.00",4,2.5,2807,9430,2,No,None,Fair,8,2807,0,22,0,98028,47.74,-122.22,"2,028.00","11,056.00",,
4/15/2016,"615,000.00",4,1,1340,2006,1.5,No,None,Fair,7,1340,0,87,0,98119,47.64,-122.37,"2,040.00","3,625.00",,
10/14/2017,"279,950.00",3,2.25,1340,7202,2,No,None,Good,7,1340,0,29,0,98038,47.36,-122.04,"1,470.00","7,395.00",,
6/14/2017,"317,000.00",3,1,1160,8813,1,No,None,Fair,7,1160,0,66,0,98125,47.73,-122.33,"1,200.00","7,615.00",,
10/14/2017,"618,000.00",4,2.25,2470,7350,1,No,None,Fair,7,1600,870,40,0,98052,47.69,-122.13,"1,970.00","7,700.00",,
3/15/2016,"620,000.00",5,1.75,2000,8713,1,No,Twice,Fair,7,1000,1000,56,0,98008,47.59,-122.12,"2,040.00","8,449.00",,
5/14/2017,"345,000.00",3,1,1110,6250,1,No,None,Fair,7,1110,0,62,0,98115,47.70,-122.29,"2,010.00","6,944.00",,
10/14/2017,"608,000.00",3,1.5,2240,3750,1,No,None,Fair,7,1220,1020,66,0,98103,47.66,-122.34,"1,570.00","3,400.00",,
12/14/2017,"325,000.00",4,2.25,1920,11603,2,No,None,Good,7,1920,0,51,0,98058,47.43,-122.17,"1,840.00","7,350.00",,
11/14/2017,"475,000.00",3,1.75,2270,13000,1,No,None,Excellent,8,2270,0,50,0,98058,47.45,-122.14,"2,440.00","10,000.00",,
10/14/2017,"154,000.00",3,3,1530,9997,1,No,None,Fair,6,1020,510,26,0,98001,47.29,-122.25,"1,410.00","9,997.00",,
6/14/2017,"1,129,575.00",5,3,3330,19126,2,No,None,Good,10,2610,720,41,0,98040,47.55,-122.21,"3,330.00","16,893.00",,
10/14/2017,"376,950.00",4,2.5,2643,5750,2,No,None,Fair,8,2643,0,6,0,98030,47.35,-122.17,"2,406.00","5,772.00",,
7/14/2017,"500,000.00",2,2,1250,3360,1,No,None,Fair,7,1250,0,61,0,98103,47.65,-122.35,"1,250.00","3,360.00",,
4/15/2016,"499,950.00",3,2.5,3230,129578,1,No,None,Good,8,2100,1130,54,0,98014,47.68,-121.91,"2,760.00","62,059.00",,
1/15/2016,"230,000.00",3,1,880,9035,1,No,None,Good,6,880,0,51,0,98059,47.48,-122.15,"1,440.00","10,350.00",,
1/15/2016,"652,600.00",4,2.5,2220,5900,2,No,None,Fair,8,2220,0,4,0,98117,47.70,-122.36,"1,620.00","5,900.00",,
12/14/2017,"185,000.00",3,1.75,1130,7000,1,No,None,Fair,7,1130,0,40,0,98023,47.31,-122.37,"1,830.00","8,880.00",,
6/14/2017,"274,950.00",3,1,1450,8820,1,No,None,Fair,6,1050,400,60,0,98168,47.47,-122.26,"1,510.00","8,820.00",,
2/15/2016,"447,000.00",2,1,760,6035,1,No,None,Fair,6,760,0,98,0,98136,47.54,-122.38,"2,110.00","6,046.00",,
6/14/2017,"129,000.00",2,1,1150,30184,1,No,None,Fair,6,1150,0,68,0,98055,47.45,-122.20,"1,670.00","19,684.00",,
3/15/2016,"436,000.00",5,3,2720,9856,2,No,None,Good,8,2720,0,49,0,98059,47.48,-122.15,"1,420.00","9,685.00",,
10/14/2017,"825,000.00",3,1.75,2080,5000,2,No,None,Excellent,8,2080,0,112,0,98103,47.67,-122.36,"1,820.00","5,000.00",,
10/14/2017,"225,000.00",3,1,1080,16000,1,No,None,Fair,6,1080,0,66,0,98001,47.29,-122.25,"1,610.00","10,007.00",,
3/15/2016,"265,000.00",3,2.5,1890,6088,2,No,None,Fair,7,1890,0,22,0,98002,47.29,-122.22,"1,700.00","6,600.00",,
3/15/2016,"765,000.00",3,1.5,1500,5111,2,No,None,Excellent,8,1500,0,34,0,98122,47.61,-122.28,"2,380.00","4,519.00",,
11/14/2017,"509,000.00",4,2,1960,2166,1.5,No,None,Good,7,1260,700,92,0,98103,47.65,-122.34,"1,670.00","4,000.00",,
3/15/2016,"762,450.00",4,1.75,2570,8640,1,No,None,Good,8,2570,0,60,0,98005,47.60,-122.17,"2,520.00","8,800.00",,
12/14/2017,"465,000.00",5,1.5,1830,9000,1,No,Twice,Fair,7,1030,800,63,0,98155,47.75,-122.29,"2,610.00","11,175.00",,
6/14/2017,"564,000.00",3,1.75,1980,6250,1,No,Once,Excellent,7,1090,890,108,0,98136,47.55,-122.39,"1,980.00","6,250.00",,
4/15/2016,"384,500.00",2,1,1130,5236,1,No,None,Good,6,1130,0,76,0,98146,47.51,-122.39,"1,010.00","5,320.00",,
10/14/2017,"415,000.00",3,2,2010,33090,1.5,No,Twice,Excellent,8,2010,0,32,0,98022,47.21,-122.01,"1,840.00","22,620.00",,
12/14/2017,"345,000.00",2,1.75,1820,8409,1,No,None,Good,6,910,910,70,0,98155,47.75,-122.33,"1,300.00","8,409.00",,
6/14/2017,"465,950.00",4,2.5,2340,6896,2,No,None,Fair,7,2340,0,17,0,98059,47.49,-122.14,"2,950.00","6,775.00",,
8/14/2017,"325,000.00",3,1.75,1780,11096,1,No,None,Fair,7,1210,570,39,0,98074,47.62,-122.05,"1,780.00","10,640.00",,
2/15/2016,"500,000.00",3,1.75,1780,11096,1,No,None,Fair,7,1210,570,39,0,98074,47.62,-122.05,"1,780.00","10,640.00",,
10/14/2017,"450,000.00",4,2.5,2450,20348,1,No,None,Fair,8,1410,1040,40,0,98075,47.59,-122.06,"2,450.00","50,094.00",,
10/14/2017,"475,000.00",4,3,2410,8284,1,No,None,Excellent,7,1210,1200,49,0,98034,47.72,-122.22,"2,050.00","7,940.00",,
5/14/2017,"1,129,575.00",5,1.75,3380,20021,1,No,None,Good,8,1690,1690,55,0,98004,47.64,-122.21,"3,260.00","19,809.00",,
3/15/2016,"747,000.00",3,1.5,1710,5120,2,No,None,Good,7,1710,0,98,0,98115,47.68,-122.31,"1,530.00","5,170.00",,
8/14/2017,"395,000.00",3,1.75,1740,6220,1,No,None,Good,6,1740,0,64,0,98177,47.76,-122.36,"1,630.00","8,418.00",,
10/14/2017,"505,000.00",3,2.5,1995,1483,3,No,None,Fair,8,1760,235,13,0,98102,47.60,-122.31,"1,520.00","1,173.00",,
10/14/2017,"215,000.00",3,2,1760,9282,1,No,None,Excellent,7,1100,660,71,0,98001,47.34,-122.29,"1,730.00","7,500.00",,
1/15/2016,"775,000.00",4,3.5,3970,210830,2,No,None,Fair,9,3970,0,18,0,98045,47.46,-121.71,"1,680.00","42,665.00",,
10/14/2017,"540,000.00",4,2.5,3000,5471,2,No,None,Fair,8,3000,0,5,0,98059,47.48,-122.13,"2,730.00","5,471.00",,
11/14/2017,"392,500.00",3,1.75,1540,8925,1,No,None,Good,7,1540,0,61,0,98133,47.78,-122.34,"1,620.00","10,397.00",,
12/14/2017,"987,000.00",3,2,2160,15788,1,No,None,Fair,8,2160,0,67,0,98004,47.62,-122.21,"2,260.00","9,787.00",,
5/15/2016,"1,129,575.00",3,2,2160,15788,1,No,None,Fair,8,2160,0,67,0,98004,47.62,-122.21,"2,260.00","9,787.00",,
11/14/2017,"252,500.00",3,2,1810,10684,2,No,None,Fair,8,1810,0,31,0,98058,47.46,-122.15,"2,140.00","9,657.00",,
4/15/2016,"730,000.00",3,3.5,2440,3502,2,No,None,Fair,7,1970,470,18,0,98005,47.59,-122.17,"2,440.00","3,417.00",,
5/14/2017,"497,300.00",6,2.75,3200,9200,1,No,Twice,Good,8,1600,1600,65,0,98146,47.49,-122.36,"2,220.00","9,500.00",,
9/14/2017,"640,000.00",4,2.5,2970,34981,2,No,None,Fair,9,2970,0,20,0,98077,47.74,-122.04,"3,170.00","30,277.00",,
5/14/2017,"580,000.00",5,2,2290,7125,1,No,None,Fair,7,1190,1100,54,0,98008,47.63,-122.12,"1,460.00","7,920.00",,
8/14/2017,"377,000.00",3,1.75,1820,34800,1,No,None,Good,6,1820,0,51,0,98027,47.46,-121.98,"2,570.00","52,707.00",,
6/14/2017,"1,129,575.00",4,3.5,3010,3600,2,No,None,Fair,9,2370,640,19,0,98112,47.63,-122.28,"2,650.00","4,200.00",,
8/14/2017,"396,500.00",3,1.5,1360,1488,2,No,None,Fair,7,1120,240,15,0,98199,47.65,-122.38,"1,360.00","1,573.00",,
7/14/2017,"300,000.00",4,2.5,2080,2999,2,No,None,Fair,8,2080,0,20,0,98059,47.49,-122.16,"1,630.00","3,148.00",,
3/15/2016,"532,000.00",3,1,1110,4800,1.5,No,None,Fair,7,1110,0,72,0,98117,47.69,-122.38,"1,510.00","4,320.00",,
1/15/2016,"579,000.00",2,1.75,1560,4500,1,No,None,Fair,8,1560,0,14,0,98053,47.71,-122.03,"1,860.00","4,500.00",,
3/15/2016,"1,129,575.00",4,2.5,3520,7815,2,No,Thrice,Fair,10,3140,380,89,0,98199,47.64,-122.41,"2,790.00","6,644.00",,
10/14/2017,"571,000.00",5,1.75,2280,43560,1,No,Once,Good,8,1380,900,69,0,98166,47.46,-122.36,"1,940.00","17,664.00",,
7/14/2017,"301,950.00",3,1.75,1370,9288,1,No,None,Good,7,1370,0,30,0,98059,47.48,-122.15,"1,500.00","9,864.00",,
6/14/2017,"660,000.00",3,3,2340,2970,2,No,None,Excellent,8,2160,180,93,0,98103,47.69,-122.35,"1,370.00","4,000.00",,
6/14/2017,"455,000.00",4,2.5,3170,10688,2,No,Twice,Fair,9,3170,0,17,0,98001,47.32,-122.26,"3,100.00","12,610.00",,
12/14/2017,"375,000.00",3,1.75,1380,5060,1,No,None,Fair,7,1380,0,32,0,98133,47.71,-122.34,"1,030.00","5,060.00",,
1/15/2016,"470,000.00",4,2.5,2700,6769,2,No,None,Fair,9,2700,0,19,0,98042,47.38,-122.16,"2,880.00","7,968.00",,
3/15/2016,"374,990.00",3,2.5,1300,10484,2,No,None,Fair,8,1300,0,35,0,98028,47.78,-122.27,"1,380.00","7,868.00",,
4/15/2016,"541,500.00",2,2.5,1900,3690,2,No,None,Fair,8,1900,0,12,0,98053,47.71,-122.02,"1,900.00","5,153.00",,
4/15/2016,"782,500.00",3,2.5,3750,7821,2,No,None,Fair,9,3750,0,17,0,98074,47.63,-122.06,"3,210.00","8,405.00",,
5/15/2016,"264,000.00",3,2.25,1552,3677,2,No,None,Fair,7,1552,0,6,0,98092,47.32,-122.18,"1,677.00","3,677.00",,
7/14/2017,"640,000.00",4,2.5,2500,7417,2,No,None,Fair,9,2500,0,27,0,98074,47.63,-122.03,"2,770.00","8,188.00",,
2/15/2016,"660,000.00",3,2,1770,8141,1,No,None,Excellent,8,1770,0,66,0,98177,47.72,-122.37,"1,770.00","8,100.00",,
6/14/2017,"1,129,575.00",5,3.5,4210,17258,2,No,Thrice,Fair,10,4210,0,23,0,98006,47.55,-122.11,"4,630.00","17,909.00",,
3/15/2016,"389,950.00",3,2.5,2170,8140,2,No,None,Fair,9,2170,0,24,0,98030,47.39,-122.17,"2,390.00","8,100.00",,
3/15/2016,"226,000.00",2,1,1510,19874,1,No,None,Fair,7,1510,0,67,0,98146,47.49,-122.34,"1,540.00","10,000.00",,
8/14/2017,"390,000.00",3,1.75,1870,40250,1,No,None,Excellent,7,1870,0,59,0,98038,47.40,-122.04,"1,870.00","40,250.00",,
2/15/2016,"485,000.00",3,2.25,1570,8111,2,No,None,Fair,8,1570,0,34,0,98074,47.63,-122.03,"1,990.00","7,875.00",,
4/15/2016,"840,000.00",4,2.5,2480,4602,2,No,None,Fair,9,2480,0,18,0,98052,47.68,-122.16,"3,480.00","5,739.00",,
9/14/2017,"600,000.00",5,3.5,3580,21343,1.5,No,None,Good,8,2140,1440,81,0,98155,47.76,-122.30,"2,430.00","21,343.00",,
8/14/2017,"331,000.00",2,1,1480,6210,1,No,None,Fair,7,1080,400,68,0,98133,47.77,-122.35,"1,290.00","7,509.00",,
10/14/2017,"780,000.00",3,2,2610,6000,1,No,None,Excellent,7,1310,1300,77,0,98115,47.68,-122.29,"2,330.00","4,800.00",,
10/14/2017,"300,000.00",3,1.75,1700,8481,2,No,None,Fair,7,1700,0,25,0,98003,47.26,-122.31,"1,830.00","6,600.00",,
9/14/2017,"361,810.00",3,1.75,1240,7620,1,No,None,Fair,7,1240,0,50,2014,98166,47.46,-122.35,"1,150.00","7,620.00",,
5/14/2017,"467,000.00",3,1,1660,6582,1,No,None,Excellent,7,1000,660,72,0,98133,47.72,-122.35,"1,110.00","6,584.00",,
12/14/2017,"399,000.00",3,1.75,1620,10000,1.5,No,None,Excellent,6,1620,0,100,0,98178,47.51,-122.26,"1,880.00","10,000.00",,
10/14/2017,"315,450.00",3,1.75,1130,7500,1.5,No,None,Good,7,1130,0,110,0,98108,47.53,-122.32,"1,240.00","6,000.00",,
5/15/2016,"600,000.00",3,1,1310,5000,1.5,No,None,Fair,7,1310,0,112,0,98103,47.66,-122.35,"1,530.00","4,800.00",,
3/15/2016,"247,500.00",4,2,1710,5200,1,No,None,Good,7,910,800,41,0,98042,47.36,-122.09,"1,560.00","5,200.00",,
1/15/2016,"330,000.00",3,1,2140,5037,1,No,None,Fair,7,2140,0,61,0,98118,47.55,-122.27,"1,630.00","6,054.00",,
8/14/2017,"500,000.00",4,2.25,2350,7210,1.5,No,None,Good,7,2350,0,46,0,98011,47.74,-122.18,"1,930.00","7,519.00",,
8/14/2017,"367,500.00",3,1,1570,10050,1,No,None,Fair,7,1570,0,55,0,98028,47.74,-122.23,"2,540.00","9,940.00",,
9/14/2017,"560,000.00",3,2.5,2780,32880,1,No,None,Fair,9,2780,0,25,0,98045,47.48,-121.73,"2,780.00","40,091.00",,
8/14/2017,"655,000.00",4,1.75,2540,7620,1,No,Thrice,Fair,8,1320,1220,70,0,98116,47.57,-122.41,"2,540.00","8,613.00",,
10/14/2017,"530,000.00",5,2.75,2500,7140,1,No,None,Good,7,1250,1250,50,0,98008,47.62,-122.11,"2,230.00","8,400.00",,
5/15/2016,"270,000.00",3,2.25,2080,26574,1,No,Twice,Fair,7,1380,700,25,0,98002,47.28,-122.19,"1,770.00","8,140.00",,
11/14/2017,"437,500.00",3,2,1760,2875,2,No,Twice,Fair,7,1290,470,30,0,98126,47.56,-122.38,"1,760.00","4,830.00",,
2/15/2016,"575,000.00",3,1.75,1760,10349,1,No,None,Fair,8,1760,0,61,0,98005,47.63,-122.17,"1,970.00","10,933.00",,
11/14/2017,"278,000.00",4,2.5,1940,6887,2,No,None,Fair,7,1940,0,28,0,98023,47.29,-122.35,"1,870.00","6,144.00",,
14 September 2017,568500,4,2.5,,6181,2,No,None,Fair,9,3010,0,18,0,98056,47.5212,-122.192,2960,6515,,
3/15/2016,"280,000.00",4,3,2460,9606,1,No,None,Fair,8,2460,0,6,0,98168,47.49,-122.32,"1,730.00","7,500.00",,
8/14/2017,"250,000.00",2,1,750,6350,1,No,None,Fair,5,750,0,98,0,98103,47.69,-122.36,920.00,"6,350.00",,
3/15/2016,"247,500.00",3,0.75,1300,72309,1,No,None,Fair,6,680,620,68,1987,98006,47.57,-122.12,"3,080.00","8,395.00",,
12/14/2017,"1,129,575.00",5,2.75,3710,13874,1.5,No,Thrice,Good,9,2340,1370,41,0,98006,47.57,-122.15,"3,370.00","13,874.00",,
10/14/2017,"535,000.00",4,2.5,2360,15008,1,No,None,Fair,9,1920,440,32,0,98028,47.74,-122.25,"2,680.00","15,344.00",,
7/14/2017,"814,842.00",3,2.5,3190,6899,2,No,None,Fair,9,3190,0,4,0,98034,47.72,-122.22,"3,190.00","6,899.00",,
2/15/2016,"340,000.00",4,2.5,2181,5521,2,No,None,Fair,8,2181,0,12,0,98001,47.35,-122.29,"2,333.00","5,143.00",,
6/14/2017,"359,950.00",3,1.75,1890,9100,2,No,None,Good,7,1890,0,66,0,98133,47.77,-122.34,"1,640.00","9,100.00",,
6/14/2017,"750,000.00",3,1.75,2610,5544,1.5,No,None,Fair,8,1680,930,84,0,98117,47.68,-122.38,"1,330.00","5,074.00",,
9/14/2017,"1,129,575.00",4,2,3090,8125,2.5,No,None,Excellent,8,3090,0,100,0,98117,47.69,-122.40,"1,560.00","6,250.00",,
7/14/2017,"370,000.00",2,1,860,5040,1,No,None,Fair,7,860,0,62,0,98117,47.70,-122.37,"1,570.00","5,040.00",,
4/15/2016,"329,950.00",3,1,1000,9170,1,No,None,Fair,7,1000,0,38,0,98058,47.44,-122.13,"1,610.00","9,170.00",,
1/15/2016,"500,000.00",3,2.5,2760,35171,2,No,None,Fair,9,2760,0,28,0,98058,47.47,-122.12,"2,720.00","35,171.00",,
9/14/2017,"734,000.00",4,2.5,3490,18521,2,No,None,Good,9,3490,0,28,0,98077,47.74,-122.07,"2,850.00","18,521.00",,
6/14/2017,"385,000.00",4,2.5,2960,5054,2,No,None,Fair,9,2960,0,12,0,98038,47.36,-122.04,"2,960.00","5,000.00",,
4/15/2016,"230,000.00",2,1,1280,4635,1,No,None,Fair,6,840,440,101,0,98118,47.55,-122.28,"1,660.00","6,180.00",,
7/14/2017,"1,129,575.00",4,3.5,3230,7200,1,No,Once,Fair,10,1640,1590,18,0,98033,47.68,-122.21,"2,660.00","7,200.00",,
12/14/2017,"210,000.00",3,2,1830,4992,1,No,None,Fair,7,1230,600,65,0,98118,47.51,-122.27,"2,050.00","7,740.00",,
7/14/2017,"293,000.00",3,1.75,1420,13187,1,No,None,Good,7,1420,0,44,0,98059,47.46,-122.07,"1,620.00","13,824.00",,
10/14/2017,"465,000.00",3,1,1580,3774,1.5,No,None,Fair,6,1580,0,118,0,98117,47.68,-122.36,"1,580.00","3,860.00",,
1/15/2016,"449,000.00",3,2.25,1960,44634,1,No,None,Fair,7,1130,830,34,0,98028,47.78,-122.25,"1,970.00","44,634.00",,
4/15/2016,"325,000.00",2,1.75,1670,10725,1,No,None,Fair,7,1670,0,53,0,98178,47.49,-122.23,"1,600.00","10,725.00",,
8/14/2017,"180,000.00",3,2,1670,7056,1,No,None,Good,7,1670,0,60,0,98002,47.31,-122.21,"1,330.00","8,415.00",,
4/15/2016,"650,000.00",6,3,2960,5000,1,No,None,Fair,8,1790,1170,50,0,98103,47.70,-122.34,"1,280.00","1,251.00",,
9/14/2017,"665,000.00",4,2.75,2420,7102,1,No,None,Excellent,7,1670,750,72,0,98177,47.70,-122.37,"1,620.00","7,102.00",,
10/14/2017,"324,450.00",3,2,1420,16000,1,No,None,Fair,7,1420,0,52,0,98166,47.48,-122.36,"1,900.00","12,630.00",,
3/15/2016,"588,000.00",4,1.75,2170,5750,1,No,Twice,Fair,7,1370,800,43,0,98116,47.57,-122.38,"1,450.00","5,750.00",,
5/14/2017,"200,000.00",4,1,1310,5200,1.5,No,None,Fair,6,1160,150,73,0,98126,47.54,-122.37,"1,090.00","5,180.00",,
9/14/2017,"383,000.00",4,1.75,1830,11090,1,No,None,Fair,7,1060,770,56,0,98028,47.73,-122.25,"1,990.00","10,917.00",,
12/14/2017,"499,950.00",3,2,1360,2500,1,No,None,Fair,7,730,630,32,0,98107,47.68,-122.36,"1,630.00","5,000.00",,
4/15/2016,"549,000.00",5,2.5,3440,12350,1,No,Twice,Good,9,1760,1680,42,0,98003,47.34,-122.33,"3,440.00","12,763.00",,
1/15/2016,"465,000.00",5,3,2010,7264,1,No,None,Fair,7,1290,720,28,0,98103,47.69,-122.33,"1,510.00","7,326.00",,
8/14/2017,"450,000.00",3,2.5,2450,19744,2,No,None,Fair,10,2450,0,28,0,98038,47.37,-122.03,"2,650.00","19,597.00",,
4/15/2016,"799,900.00",4,2.5,3030,7800,2,No,None,Fair,9,1580,1450,27,0,98033,47.69,-122.20,"2,840.00","7,435.00",,
4/15/2016,"495,000.00",4,2.5,2480,91911,1,No,Twice,Good,7,1470,1010,45,0,98027,47.46,-121.98,"2,540.00","91,911.00",,
8/14/2017,"1,129,575.00",3,3.5,4310,10842,2,No,Twice,Fair,10,3140,1170,30,0,98177,47.77,-122.39,"2,280.00","11,106.00",,
